id,user_id,payment_method_id,order_date,total_amount,status
220,43,220,2022-10-04 00:00:00,331.03000000000003,shipped
221,43,221,2022-02-24 00:00:00,143.06,shipped
222,43,222,2022-01-07 00:00:00,147.4,shipped
223,43,223,2022-09-16 00:00:00,285.3,shipped
224,43,224,2022-04-06 00:00:00,252.10999999999996,shipped
225,43,225,2022-01-11 00:00:00,100.13,shipped
226,44,226,2022-04-08 00:00:00,315.91999999999996,shipped
227,44,227,2022-06-28 00:00:00,80.42,shipped
228,44,228,2022-11-10 00:00:00,350.17,shipped
229,44,229,2022-08-21 00:00:00,96.35,shipped
230,44,230,2022-07-22 00:00:00,1106.1299999999999,shipped
231,45,231,2022-03-14 00:00:00,416.32000000000005,shipped
232,45,232,2022-12-11 00:00:00,1040.0099999999998,shipped
233,45,233,2022-02-28 00:00:00,535.6700000000001,shipped
234,46,234,2022-01-04 00:00:00,162.63,shipped
235,46,235,2022-12-15 00:00:00,37.83,shipped
236,46,236,2022-12-17 00:00:00,1056.02,shipped
237,46,237,2022-07-05 00:00:00,167.98999999999998,shipped
238,46,238,2022-02-27 00:00:00,574.6600000000001,shipped
239,47,239,2022-12-23 00:00:00,368.58000000000004,shipped
240,47,240,2022-02-23 00:00:00,485.77000000000004,shipped
241,47,241,2022-08-16 00:00:00,383.84999999999997,shipped
242,47,242,2022-11-26 00:00:00,125.93,shipped
243,47,243,2022-09-10 00:00:00,601.32,shipped
244,48,244,2022-02-28 00:00:00,325.98999999999995,shipped
245,48,245,2022-11-10 00:00:00,527.4399999999999,shipped
246,48,246,2022-09-23 00:00:00,0.0,shipped
247,48,247,2022-07-05 00:00:00,1138.54,shipped
248,49,248,2022-03-23 00:00:00,422.45,shipped
249,49,249,2022-09-03 00:00:00,151.37,shipped
250,49,250,2022-04-14 00:00:00,0.0,shipped
251,49,251,2022-05-13 00:00:00,632.65,shipped
252,49,252,2022-08-23 00:00:00,496.81999999999994,shipped
253,50,253,2022-11-10 00:00:00,0.0,shipped
254,50,254,2022-05-23 00:00:00,358.11,shipped
255,50,255,2022-02-25 00:00:00,481.03000000000003,shipped
256,50,256,2022-09-02 00:00:00,236.11,shipped
257,50,257,2022-05-10 00:00:00,319.37,shipped
258,50,258,2022-01-05 00:00:00,564.22,shipped
259,51,259,2022-12-22 00:00:00,56.07,shipped
260,51,260,2022-05-15 00:00:00,94.42,shipped
261,51,261,2022-01-21 00:00:00,112.96000000000001,shipped
262,51,262,2022-03-30 00:00:00,598.21,shipped
263,51,263,2022-08-12 00:00:00,215.41000000000003,shipped
264,51,264,2022-05-17 00:00:00,53.08,shipped
265,51,265,2022-06-10 00:00:00,0.0,shipped
266,51,266,2022-02-09 00:00:00,618.1199999999999,shipped
267,51,267,2022-11-09 00:00:00,238.56,shipped
268,52,268,2022-11-09 00:00:00,572.74,shipped
269,52,269,2022-06-18 00:00:00,633.06,shipped
270,52,270,2022-10-12 00:00:00,783.8699999999999,shipped
271,53,271,2022-11-28 00:00:00,1865.8,shipped
272,54,272,2022-09-09 00:00:00,431.42,shipped
273,54,273,2022-07-30 00:00:00,215.42,shipped
274,54,274,2022-05-23 00:00:00,66.54,shipped
275,54,275,2022-10-26 00:00:00,839.5600000000001,shipped
276,54,276,2022-07-14 00:00:00,168.26,shipped
277,54,277,2022-06-14 00:00:00,273.43,shipped
278,55,278,2022-05-10 00:00:00,133.70000000000002,shipped
279,55,279,2022-11-10 00:00:00,1.39,shipped
280,55,280,2022-01-03 00:00:00,31.03,shipped
281,55,281,2022-12-30 00:00:00,577.8499999999999,shipped
282,55,282,2022-03-07 00:00:00,0.0,shipped
283,55,283,2022-01-02 00:00:00,0.0,shipped
284,55,284,2022-08-26 00:00:00,794.5,shipped
285,55,285,2022-08-21 00:00:00,139.02999999999997,shipped
286,55,286,2022-11-20 00:00:00,0.0,shipped
287,55,287,2022-03-26 00:00:00,320.81,shipped
288,56,288,2022-10-22 00:00:00,161.45,shipped
289,56,289,2022-01-17 00:00:00,57.040000000000006,shipped
290,56,290,2022-01-18 00:00:00,208.34,shipped
291,56,291,2022-04-15 00:00:00,246.74,shipped
292,56,292,2022-03-24 00:00:00,241.85,shipped
293,56,293,2022-05-29 00:00:00,151.64,shipped
294,56,294,2022-07-13 00:00:00,25.89,shipped
295,56,295,2022-09-14 00:00:00,297.69,shipped
296,56,296,2022-12-17 00:00:00,425.73999999999995,shipped
297,56,297,2022-10-16 00:00:00,154.67000000000002,shipped
298,57,298,2022-01-08 00:00:00,815.5999999999999,shipped
299,57,299,2022-12-04 00:00:00,907.98,shipped
300,58,300,2022-06-06 00:00:00,0.0,shipped
301,58,301,2022-10-06 00:00:00,141.17000000000002,shipped
302,58,302,2022-10-08 00:00:00,867.9,shipped
303,58,303,2022-07-12 00:00:00,982.2899999999998,shipped
304,59,304,2022-03-29 00:00:00,6.67,shipped
305,59,305,2022-07-03 00:00:00,681.9199999999998,shipped
306,59,306,2022-04-05 00:00:00,501.6,shipped
307,59,307,2022-06-14 00:00:00,94.41,shipped
308,59,308,2022-11-25 00:00:00,173.54,shipped
309,60,309,2022-02-24 00:00:00,228.89000000000001,shipped
310,60,310,2022-09-04 00:00:00,167.41000000000003,shipped
311,60,311,2022-10-14 00:00:00,219.85000000000002,shipped
312,60,312,2022-08-08 00:00:00,248.23,shipped
313,60,313,2022-08-20 00:00:00,126.88000000000001,shipped
314,60,314,2022-04-26 00:00:00,178.41,shipped
315,60,315,2022-05-29 00:00:00,206.58,shipped
316,60,316,2022-04-30 00:00:00,202.0,shipped
317,60,317,2022-05-14 00:00:00,0.0,shipped
318,61,318,2022-07-21 00:00:00,113.22,shipped
319,61,319,2022-11-12 00:00:00,273.57,shipped
320,61,320,2022-04-20 00:00:00,495.98,shipped
321,61,321,2022-04-01 00:00:00,11.97,shipped
322,61,322,2022-08-08 00:00:00,872.47,shipped
323,61,323,2022-05-30 00:00:00,232.42000000000002,shipped
324,62,324,2022-04-26 00:00:00,116.72,shipped
325,62,325,2022-08-09 00:00:00,486.28000000000003,shipped
326,62,326,2022-08-31 00:00:00,126.36000000000001,shipped
327,62,327,2022-11-26 00:00:00,185.51999999999998,shipped
328,62,328,2022-11-02 00:00:00,13.45,shipped
329,62,329,2022-06-27 00:00:00,291.94999999999993,shipped
330,62,330,2022-07-17 00:00:00,222.79,shipped
331,63,331,2022-05-24 00:00:00,261.26,shipped
332,63,332,2022-04-21 00:00:00,666.14,shipped
333,63,333,2022-10-16 00:00:00,630.5300000000001,shipped
334,64,334,2022-03-19 00:00:00,166.3,shipped
335,64,335,2022-11-26 00:00:00,151.5,shipped
336,64,336,2022-11-13 00:00:00,563.14,shipped
337,64,337,2022-03-10 00:00:00,271.49,shipped
338,64,338,2022-11-23 00:00:00,135.05,shipped
339,64,339,2022-08-30 00:00:00,306.96,shipped
340,64,340,2022-10-24 00:00:00,147.25,shipped
341,64,341,2022-06-18 00:00:00,233.57,shipped
342,65,342,2022-10-31 00:00:00,85.69999999999999,shipped
343,65,343,2022-09-04 00:00:00,1783.3,shipped
344,66,344,2022-05-26 00:00:00,59.510000000000005,shipped
345,66,345,2022-02-10 00:00:00,260.58,shipped
346,66,346,2022-07-01 00:00:00,92.03,shipped
347,66,347,2022-12-24 00:00:00,460.48,shipped
348,66,348,2022-06-07 00:00:00,167.73,shipped
349,66,349,2022-09-30 00:00:00,43.07,shipped
350,66,350,2022-03-04 00:00:00,140.98000000000002,shipped
351,66,351,2022-05-14 00:00:00,759.8,shipped
352,67,352,2022-08-10 00:00:00,221.0,shipped
353,67,353,2022-05-22 00:00:00,185.89999999999998,shipped
354,67,354,2022-07-06 00:00:00,227.01999999999998,shipped
355,67,355,2022-05-05 00:00:00,360.71000000000004,shipped
356,67,356,2022-05-30 00:00:00,146.11,shipped
357,67,357,2022-07-01 00:00:00,416.18999999999994,shipped
358,67,358,2022-03-29 00:00:00,429.6599999999999,shipped
359,68,359,2022-10-01 00:00:00,1953.6699999999996,shipped
360,69,360,2022-04-22 00:00:00,351.16999999999996,shipped
361,69,361,2022-05-14 00:00:00,535.42,shipped
362,69,362,2022-09-07 00:00:00,21.82,shipped
363,69,363,2022-08-13 00:00:00,1079.4699999999998,shipped
364,70,364,2022-04-15 00:00:00,1249.92,shipped
365,70,365,2022-07-29 00:00:00,737.2599999999999,shipped
366,71,366,2022-10-11 00:00:00,619.44,shipped
367,71,367,2022-12-02 00:00:00,757.88,shipped
368,71,368,2022-04-12 00:00:00,620.8199999999999,shipped
369,72,369,2022-08-25 00:00:00,69.26,shipped
370,72,370,2022-10-04 00:00:00,551.85,shipped
371,72,371,2022-10-08 00:00:00,664.0799999999999,shipped
372,72,372,2022-10-16 00:00:00,128.92000000000002,shipped
373,73,373,2022-04-03 00:00:00,1802.32,shipped
374,74,374,2022-01-02 00:00:00,898.9000000000001,shipped
375,74,375,2022-07-29 00:00:00,352.94,shipped
376,75,376,2022-01-17 00:00:00,15.46,shipped
377,75,377,2022-02-17 00:00:00,1360.03,shipped
378,76,378,2022-08-23 00:00:00,1955.5200000000004,shipped
379,77,379,2022-10-28 00:00:00,124.59,shipped
380,77,380,2022-02-17 00:00:00,871.1299999999998,shipped
381,77,381,2022-02-18 00:00:00,441.14,shipped
382,77,382,2022-06-12 00:00:00,547.65,shipped
383,78,383,2022-10-09 00:00:00,12.09,shipped
384,78,384,2022-10-12 00:00:00,216.19,shipped
385,78,385,2022-08-04 00:00:00,481.5,shipped
386,78,386,2022-02-24 00:00:00,155.0,shipped
387,78,387,2022-04-23 00:00:00,55.86,shipped
388,78,388,2022-03-04 00:00:00,250.8,shipped
389,78,389,2022-02-08 00:00:00,487.38,shipped
390,78,390,2022-09-18 00:00:00,110.34,shipped
391,78,391,2022-12-31 00:00:00,93.42,shipped
392,79,392,2022-02-08 00:00:00,339.99,shipped
393,79,393,2022-10-15 00:00:00,976.14,shipped
394,79,394,2022-01-10 00:00:00,681.2100000000002,shipped
395,80,395,2022-03-17 00:00:00,960.9300000000001,shipped
396,80,396,2022-11-25 00:00:00,1012.6300000000001,shipped
397,81,397,2022-10-05 00:00:00,275.41999999999996,shipped
398,81,398,2022-04-04 00:00:00,242.50000000000003,shipped
399,81,399,2022-05-20 00:00:00,645.5600000000002,shipped
400,81,400,2022-06-15 00:00:00,229.09999999999997,shipped
401,81,401,2022-02-12 00:00:00,31.25,shipped
402,81,402,2022-12-04 00:00:00,0.0,shipped
403,82,403,2022-02-10 00:00:00,267.77,shipped
404,82,404,2022-07-09 00:00:00,60.27,shipped
405,82,405,2022-10-14 00:00:00,602.81,shipped
406,82,406,2022-08-30 00:00:00,428.7699999999999,shipped
407,82,407,2022-03-10 00:00:00,58.589999999999996,shipped
408,82,408,2022-06-10 00:00:00,580.8299999999999,shipped
409,83,409,2022-07-09 00:00:00,1957.79,shipped
410,84,410,2022-06-27 00:00:00,95.63000000000001,shipped
411,84,411,2022-06-02 00:00:00,1230.3,shipped
412,84,412,2022-05-31 00:00:00,463.99,shipped
413,85,413,2022-09-10 00:00:00,43.85999999999999,shipped
414,85,414,2022-09-24 00:00:00,440.37,shipped
415,85,415,2022-08-21 00:00:00,443.86,shipped
416,85,416,2022-11-07 00:00:00,370.48999999999995,shipped
417,85,417,2022-12-29 00:00:00,486.46000000000004,shipped
418,85,418,2022-06-06 00:00:00,4.87,shipped
419,86,419,2022-10-28 00:00:00,547.41,shipped
420,86,420,2022-11-25 00:00:00,217.51,shipped
421,86,421,2022-07-18 00:00:00,981.28,shipped
422,87,422,2022-09-09 00:00:00,190.29999999999998,shipped
423,87,423,2022-09-20 00:00:00,236.81,shipped
424,87,424,2022-04-25 00:00:00,429.93999999999994,shipped
425,87,425,2022-08-26 00:00:00,0.0,shipped
426,87,426,2022-09-15 00:00:00,783.64,shipped
427,87,427,2022-03-12 00:00:00,261.59999999999997,shipped
428,88,428,2022-07-18 00:00:00,625.26,shipped
429,88,429,2022-07-14 00:00:00,330.16999999999996,shipped
430,88,430,2022-02-24 00:00:00,223.55,shipped
431,89,431,2022-08-05 00:00:00,1399.09,shipped
432,90,432,2022-07-31 00:00:00,483.1,shipped
433,90,433,2022-08-10 00:00:00,461.61,shipped
434,90,434,2022-09-15 00:00:00,8.15,shipped
435,90,435,2022-12-30 00:00:00,201.57,shipped
436,91,436,2022-11-03 00:00:00,184.64000000000001,shipped
437,91,437,2022-12-29 00:00:00,8.01,shipped
438,91,438,2022-03-08 00:00:00,391.62,shipped
439,91,439,2022-02-08 00:00:00,322.99,shipped
440,91,440,2022-04-03 00:00:00,62.28,shipped
441,91,441,2022-01-29 00:00:00,634.39,shipped
442,91,442,2022-09-17 00:00:00,240.69,shipped
443,91,443,2022-08-04 00:00:00,140.43,shipped
444,92,444,2022-07-20 00:00:00,354.18999999999994,shipped
445,92,445,2022-03-09 00:00:00,49.42,shipped
446,92,446,2022-05-13 00:00:00,440.15999999999997,shipped
447,92,447,2022-11-29 00:00:00,279.63,shipped
448,92,448,2022-12-19 00:00:00,189.39,shipped
449,92,449,2022-07-21 00:00:00,324.19,shipped
450,92,450,2022-12-01 00:00:00,350.73,shipped
451,93,451,2022-07-12 00:00:00,3.11,shipped
452,93,452,2022-07-20 00:00:00,0.0,shipped
453,93,453,2022-04-13 00:00:00,914.4300000000001,shipped
454,93,454,2022-09-22 00:00:00,230.05,shipped
455,93,455,2022-03-22 00:00:00,303.53999999999996,shipped
456,93,456,2022-06-08 00:00:00,174.44,shipped
457,93,457,2022-10-08 00:00:00,42.75,shipped
458,94,458,2022-08-19 00:00:00,304.22,shipped
459,94,459,2022-01-14 00:00:00,1.13,shipped
460,94,460,2022-12-20 00:00:00,289.69,shipped
461,94,461,2022-09-02 00:00:00,1280.02,shipped
462,95,462,2022-04-19 00:00:00,227.53,shipped
463,95,463,2022-04-29 00:00:00,207.55,shipped
464,95,464,2022-11-16 00:00:00,1521.38,shipped
465,96,465,2022-01-03 00:00:00,149.24,shipped
466,96,466,2022-05-11 00:00:00,0.0,shipped
467,96,467,2022-05-01 00:00:00,762.2399999999999,shipped
468,96,468,2022-10-21 00:00:00,504.91999999999996,shipped
469,96,469,2022-05-19 00:00:00,292.49,shipped
470,97,470,2022-09-20 00:00:00,1669.08,shipped
471,98,471,2022-05-19 00:00:00,182.58,shipped
472,98,472,2022-11-07 00:00:00,201.32999999999998,shipped
473,98,473,2022-01-10 00:00:00,568.9300000000001,shipped
474,98,474,2022-02-18 00:00:00,79.63,shipped
475,98,475,2022-12-27 00:00:00,707.0699999999999,shipped
476,98,476,2022-04-27 00:00:00,258.74,shipped
477,99,477,2022-11-20 00:00:00,0.0,shipped
478,99,478,2022-09-24 00:00:00,526.53,shipped
479,99,479,2022-07-29 00:00:00,176.07,shipped
480,99,480,2022-02-01 00:00:00,270.94,shipped
481,99,481,2022-01-10 00:00:00,386.11999999999995,shipped
482,99,482,2022-08-23 00:00:00,29.52,shipped
483,99,483,2022-05-28 00:00:00,225.58,shipped
484,100,484,2022-10-04 00:00:00,1908.08,shipped
485,101,485,2022-12-23 00:00:00,239.17000000000002,shipped
486,101,486,2022-06-27 00:00:00,318.36999999999995,shipped
487,101,487,2022-10-08 00:00:00,215.77999999999997,shipped
488,101,488,2022-12-31 00:00:00,0.0,shipped
489,101,489,2022-01-18 00:00:00,482.9299999999999,shipped
490,101,490,2022-01-23 00:00:00,216.18,shipped
